Date - Time,Lat,Long,Depth,Mag,Location
09 March 2018 - 02:20 AM,5.66,125,15,2.6,022 km S 04° W of Maasim (Sarangani)
09 March 2018 - 02:06 AM,10.18,126.09,19,4,029 km N 04° E of Burgos (Surigao Del Norte)
09 March 2018 - 12:32 AM,5.12,126.43,3,3,112 km S 72° E of Sarangani (Davao Occidental)
08 March 2018 - 08:24 PM,13.29,119.31,83,2.4,108 km S 54° W of Lubang (Occidental Mindoro)
08 March 2018 - 07:57 PM,6.87,124.73,8,2.8,007 km N 89° W of Gen. S. K. Pendatun (Maguindanao)
08 March 2018 - 07:07 PM,13.94,120.5,2,1.9,019 km N 51° W of Calatagan (Batangas)
08 March 2018 - 10:41 AM,9.02,126.19,39,2.8,007 km S 03° W of Tandag (Surigao Del Sur)
08 March 2018 - 07:42 AM,13.87,125.18,6,3.1,086 km N 83° E of Gigmoto (Catanduanes)
08 March 2018 - 02:47 AM,12.38,125.33,16,2.5,004 km S 81° E of Gamay (Northern Samar)
08 March 2018 - 01:15 AM,7.51,126.91,39,3.9,037 km N 80° E of Baculin (Davao Oriental)
08 March 2018 - 01:09 AM,9.68,123.59,23,2,011 km S 37° E of Dalaguete (Cebu)
07 March 2018 - 11:34 PM,2.83,127.42,108,4,360 km S 37° E of Sarangani (Davao Occidental)
07 March 2018 - 09:41 PM,13.63,120.62,169,2.8,022 km S 04° W of Calatagan (Batangas)
07 March 2018 - 08:44 PM,13.3,121.76,7,2.1,010 km S 76° W of Gasan (Marinduque)
07 March 2018 - 08:25 PM,20.67,121.04,26,2.5,085 km S 80° W of Itbayat (Batanes)
07 March 2018 - 08:09 PM,8.76,126.57,28,2.3,030 km S 81° E of Marihatag (Surigao Del Sur)
07 March 2018 - 12:14 PM,8.59,123.36,25,2.2,008 km S 53° W of Dapitan City (Zamboanga Del Norte)
07 March 2018 - 06:36 AM,14.78,123.65,26,2.4,096 km N 27° E of Siruma (Camarines Sur)
07 March 2018 - 05:08 AM,11.81,124.2,5,2.5,017 km N 78° W of Maripipi (Biliran)
07 March 2018 - 04:31 AM,6.12,126.92,30,3.4,110 km S 58° E of Governor Generoso (Davao Oriental)
07 March 2018 - 01:30 AM,5.64,126.8,69,2.4,138 km S 36° E of Governor Generoso (Davao Oriental)
06 March 2018 - 11:50 PM,8.4,125.74,63,2.3,007 km S 44° W of Talacogon (Agusan Del Sur)
06 March 2018 - 11:24 PM,16.59,121.28,26,1.9,003 km S 61° E of Bagabag (Nueva Vizcaya)
06 March 2018 - 10:55 PM,8.6,125.76,25,3,013 km S 05° E of Bayugan City (Agusan Del Sur)
06 March 2018 - 09:46 PM,10.3,126.24,34,2.7,037 km N 30° E of Burgos (Surigao Del Norte)
06 March 2018 - 09:22 PM,10.32,121.37,4,2.4,062 km S 78° W of Anini-y (Antique)
06 March 2018 - 06:42 PM,9.26,122.79,1,1.8,023 km S 43° E of Basay (Negros Oriental)
06 March 2018 - 05:48 PM,12.44,125.74,24,2.7,039 km N 42° E of San Policarpo (Eastern Samar)
06 March 2018 - 04:16 PM,6.28,126.75,119,2.7,085 km S 61° E of Governor Generoso (Davao Oriental)
06 March 2018 - 10:49 AM,10.35,121.99,6,2.9,011 km S 38° E of Anini-y (Antique)
06 March 2018 - 07:03 AM,11.06,123.55,25,2.1,022 km N 41° E of Sagay City (Negros Occidental)
06 March 2018 - 02:43 AM,13.62,124.45,27,2.1,010 km S 63° E of Baras (Catanduanes)
06 March 2018 - 01:45 AM,16.53,120.6,9,2.2,010 km S 52° E of Kapangan (Benguet)
06 March 2018 - 12:14 AM,17.12,121.91,19,2.8,004 km S 41° E of Ilagan (Isabela)
05 March 2018 - 06:34 PM,14.91,122.51,6,2,027 km N 34° E of Jomalig (Quezon)
05 March 2018 - 04:30 PM,14.1,120.47,107,2.1,017 km N 83° W of Nasugbu (Batangas)
05 March 2018 - 02:16 PM,11.93,125.4,2,2.8,004 km N 39° W of Taft (Eastern Samar)
05 March 2018 - 02:01 PM,5.32,127.45,2,3.8,211 km S 46° E of Governor Generoso (Davao Oriental)
05 March 2018 - 09:53 AM,5.48,126.35,62,3,092 km S 61° E of Jose Abad Santos (Davao Occidental)
05 March 2018 - 09:05 AM,11.39,125.49,40,4.6,006 km S 69° W of Llorente (Eastern Samar)
05 March 2018 - 08:56 AM,5.65,126.07,44,2.2,057 km S 63° E of Jose Abad Santos (Davao Occidental)
05 March 2018 - 07:47 AM,13.78,10.56,87,1.8,009 km S 54° W of Calatagan (Batangas)
05 March 2018 - 05:09 AM,10.22,126.11,19,3.4,023 km N 10° E of Burgos (Surigao Del Norte)
05 March 2018 - 03:20 AM,19.13,121.1,16,2.5,042 km S 66° W of Calayan (Cagayan)
05 March 2018 - 03:00 AM,19.15,121.14,15,3.9,037 km S 67° W of Calayan (Cagayan)
05 March 2018 - 12:12 AM,7.81,122.07,35,2.6,009 km N 88° E of Baliguian (Zamboanga Del Norte)
04 March 2018 - 11:56 PM,13.75,120.64,14,1.9,009 km S 02° E of Calatagan (Batangas)
04 March 2018 - 11:00 PM,10.11,126.12,20,2.8,011 km N 30° E of Burgos (Surigao Del Norte)
04 March 2018 - 10:02 PM,13.63,121.01,33,1.8,015 km S 76° E of Tingloy (Batangas)
04 March 2018 - 09:48 PM,13.74,120.54,90,2,014 km S 46° W of Calatagan (Batangas)
04 March 2018 - 09:07 PM,10.02,126.14,15,2.6,008 km N 87° E of Burgos (Surigao Del Norte)
04 March 2018 - 08:48 PM,16.74,120.18,27,1.7,018 km N 84° W of Bacnotan (La Union)
04 March 2018 - 08:04 PM,12.05,125.45,1,2.2,004 km N 76° W of Dolores (Eastern Samar)
04 March 2018 - 08:01 PM,13.82,120.53,20,1.8,011 km S 85° W of Calatagan (Batangas)
04 March 2018 - 07:48 PM,8.22,124.15,20,2.4,008 km N 68° E of Kauswagan (Lanao Del Norte)
04 March 2018 - 07:45 PM,12.49,125.84,17,3.7,050 km N 46° E of San Policarpo (Eastern Samar)
04 March 2018 - 05:44 PM,5.67,125.95,28,2,044 km S 58° E of Jose Abad Santos (Davao Occidental)
04 March 2018 - 05:26 PM,15.27,120.59,33,2,003 km S 47° E of Bamban (Tarlac)
04 March 2018 - 05:18 PM,5.95,124.5,45,3.4,012 km S 67° W of Kiamba (Sarangani)
04 March 2018 - 08:53 AM,8.23,124.69,20,2,011 km S 03° E of Baungon (Bukidnon)
04 March 2018 - 07:52 AM,5.77,125.45,24,2,022 km S 57° W of Jose Abad Santos (Davao Occidental)
04 March 2018 - 05:34 AM,9.82,125.54,20,3.2,006 km N 55° E of Surigao City (Surigao Del Norte)
04 March 2018 - 03:06 AM,18.73,121.98,1,2.8,035 km N 29° W of Santa Ana (Cagayan)
04 March 2018 - 02:17 AM,13.92,120.5,161,2.5,017 km N 55° W of Calatagan (Batangas)
03 March 2018 - 11:02 PM,5.64,127.14,8,3.1,162 km S 47° E of Governor Generoso (Davao Oriental)
03 March 2018 - 09:46 PM,4.9,126.82,1,3,161 km S 69° E of Sarangani (Davao Occidental)
03 March 2018 - 09:39 PM,11.02,124.64,6,2.3,004 km N 65° E of Ormoc City (Leyte)
03 March 2018 - 09:35 PM,8.51,125.72,70,3.1,003 km N 50° W of San Luis (Agusan Del Sur)
03 March 2018 - 08:51 PM,10.96,124.6,2,2.1,005 km S 02° W of Ormoc City (Leyte)
03 March 2018 - 08:49 PM,15.96,122.27,6,2.1,039 km S 24° E of Casiguran (Aurora)
03 March 2018 - 02:56 PM,14.32,120.39,103,2.2,017 km S 36° W of Mariveles (Bataan)
03 March 2018 - 02:36 PM,6.14,124.76,30,1.9,012 km S 40° E of T'boli (South Cotabato)
03 March 2018 - 02:29 PM,9.68,123.04,9,2,013 km N 41° W of Bais City (Negros Oriental)
03 March 2018 - 01:06 PM,9.6,125.79,10,2.6,008 km N 66° E of Claver (Surigao del Norte)
03 March 2018 - 08:07 AM,18.82,119.85,24,2.9,090 km N 68° W of Burgos (Ilocos Norte)
03 March 2018 - 04:46 AM,12.72,124.69,18,2.7,038 km N 64° W of Laoang (Northern Samar)
03 March 2018 - 04:23 AM,17.46,122.73,5,3.3,047 km N 72° E of Divilacan (Isabela)
03 March 2018 - 04:23 AM,13.01,120.98,27,2.2,029 km S 77° E of Santa Cruz (Occidental Mindoro)
03 March 2018 - 01:26 AM,16.36,120.52,12,2.5,008 km S 45° W of La Trinidad (Benguet)
03 March 2018 - 12:52 AM,5.23,126.85,1,3.3,155 km S 81° E of Sarangani (Davao Occidental)
03 March 2018 - 12:40 AM,11.93,122.98,49,3.6,026 km S 63° W of Balud (Masbate)
02 March 2018 - 10:54 PM,13.3,120.5,32,1.8,013 km S 17° E of Paluan (Occidental Mindoro)
02 March 2018 - 10:28 PM,13.95,120.53,16,1.8,016 km S 52° W of Lian (Batangas)
02 March 2018 - 08:47 PM,6.58,126.31,22,2.8,027 km S 72° E of Governor Genoroso (Davao Oriental)
02 March 2018 - 05:47 PM,10.01,121.56,49,3.5,062 km S 41° W of Anini-y (Antique)
02 March 2018 - 05:16 PM,14.36,120.44,178,2.5,010 km S 31° W of Mariveles (Bataan)
02 March 2018 - 05:02 PM,7.68,124.42,24,2.3,020 km N 17° E of Buldon (Maguindanao)
02 March 2018 - 04:25 PM,6.74,126.83,28,2.5,054 km S 52° E of Tarragona (Davao Oriental)
02 March 2018 - 12:50 PM,11.38,121.92,17,3.1,016 km S 70° W of Culasi (Antique)
02 March 2018 - 12:26 PM,14.09,125.07,4,2.3,081 km N 65° E of Gigmoto (Catanduanes)
02 March 2018 - 11:55 AM,9.74,123.67,4,2.7,015 km S 81° E of Dalaguete (Cebu)
02 March 2018 - 04:26 AM,14.05,122.55,1,2.4,030 km S 30° W of Jose Panganiban (Camarines Norte)
02 March 2018 - 01:57 AM,12,125.42,33,2.2,022 km S 27° W of San Policarpo (Eastern Samar)
02 March 2018 - 12:51 AM,12.6,124.8,31,2.1,010 km N 31° E of Mondragon (Northern Samar)
02 March 2018 - 12:15 AM,17.88,121.02,30,2.4,016 km N 38° E of Tineg (Abra)
01 March 2018 - 07:50 PM,12.83,124.7,24,2.7,035 km N 09° W of Mondragon (Northern Samar)
01 March 2018 - 08:08 AM,5.38,125.14,69,3.5,037 km S 81° W of Sarangani (Davao Occidental)
01 March 2018 - 06:59 AM,6.14,124.76,32,1.9,013 km S 40° E of T'Boli (South Cotabato)
01 March 2018 - 06:23 AM,17.65,122.27,29,2.2,029 km N 05 E of Maconacon (Isabela)
01 March 2018 - 05:51 AM,9.81,126.35,22,2.1,022 km N 82° E of General Luna (General Luna)
01 March 2018 - 05:33 AM,6.93,125.95,20,2.1,007 km N 62° W of Lupon (Davao Oriental)
01 March 2018 - 03:56 AM,13.16,124.3,34,2.1,016 km N 44° E of Prieto Diaz (Sorsogon)
01 March 2018 - 03:20 AM,5.96,126.7,28,2.6,103 km S 42° E of Governor Generoso (Davao Oriental)
01 March 2018 - 03:00 AM,17.55,122.45,37,2,028 km N 32° E of Divilacan (Isabela)
01 March 2018 - 02:56 AM,12.69,124.83,19,2.6,018 km N 17° W of San Roque (Northern Samar)
01 March 2018 - 12:13 AM,18.23,120.83,32,2,006 km N 54° W of Carasi (Ilocos Norte)
01 March 2018 - 12:04 AM,17.69,121.03,36,1.9,014 km S 52° E of Tineg (Abra)
